Слово,relation,knowledge,relation_strength,vision,sound,skin,taste,smell
молодцеватый,0.3023255813953488,0.9772727272727273
многонациональный,0.20454545454545456,1.0
молоканский,0.22580645161290322,0.7045454545454546
многообещающий,0.25,1.0
молокогонный,0.27906976744186046,0.9772727272727273
многоопытный,0.18181818181818182,1.0
молотильный,0.29545454545454547,1.0
многоотраслевой,0.13636363636363635,1.0
молочнотоварный,0.18181818181818182,1.0
многоплановый,0.20454545454545456,1.0
монархистский,0.11363636363636363,1.0
многопрограммный,0.1590909090909091,1.0
монархический,0.20454545454545456,1.0
монарший,0.13636363636363635,1.0
мочливый,0.34285714285714286,0.7954545454545454
монастырский,0.22727272727272727,1.0
мошеннический,0.22727272727272727,1.0
монашеский,0.25,1.0
мракобесный,0.20930232558139536,0.9772727272727273
монгольский,0.22727272727272727,1.0
мраморированный,0.28205128205128205,0.8863636363636364
монистический,0.2631578947368421,0.8636363636363636
мстительный,0.20454545454545456,1.0
монистичный,0.15384615384615385,0.8863636363636364
муаровый,0.4074074074074074,0.6136363636363636
моногамический,0.2,0.9090909090909091
мудрёный,0.18181818181818182,1.0
моногамный,0.3023255813953488,0.9772727272727273
мудрый,0.25,1.0
монографический,0.20930232558139536,0.9772727272727273
мужеский,0.22727272727272727,1.0
монометаллический,0.20930232558139536,0.9772727272727273
мужичий,0.29545454545454547,1.0
монополистический,0.11627906976744186,0.9772727272727273
мужний,0.23255813953488372,0.9772727272727273
монополистский,0.11627906976744186,0.9772727272727273
мужнин,0.25,1.0
монопольный,0.1590909090909091,1.0
мужчинский,0.29545454545454547,1.0
монотеистический,0.16279069767441862,0.9772727272727273
музейный,0.22727272727272727,1.0
монтажный,0.25,1.0
мукомольный,0.29545454545454547,1.0
монтировочный,0.22727272727272727,1.0
мундирный,0.29545454545454547,1.0
монументный,0.2727272727272727,1.0
муниципализированный,0.09302325581395349,0.9772727272727273
моралистический,0.18604651162790697,0.9772727272727273
муниципальный,0.20454545454545456,1.0
морально-политический,0.13636363636363635,1.0
муравленый,0.2972972972972973,0.8409090909090909
морально-этический,0.09090909090909091,1.0
мурластый,0.40625,0.7272727272727273
моральный,0.20454545454545456,1.0
муругий,0.15384615384615385,0.29545454545454547
морганатический,0.21428571428571427,0.6363636363636364
муслиновый,0.38235294117647056,0.7727272727272727
мордовский,0.25,1.0
мусороуборочный,0.29545454545454547,1.0
мореплавательный,0.22727272727272727,1.0
мусульманский,0.20454545454545456,1.0
мореходный,0.22727272727272727,1.0
мутагенный,0.20454545454545456,1.0
мористый,0.14285714285714285,0.7954545454545454
мутационный,0.20454545454545456,1.0
моровой,0.28205128205128205,0.8863636363636364
мутовчатый,0.36363636363636365,0.75
морозоупорный,0.3023255813953488,0.9772727272727273
мутоновый,0.2903225806451613,0.7045454545454546
мортирный,0.28125,0.7272727272727273
муфельный,0.23809523809523808,0.4772727272727273
морфологический,0.25,1.0
мухортый,0.4166666666666667,0.5454545454545454
моряцкий,0.29545454545454547,1.0
мухояровый,0.20689655172413793,0.6590909090909091
москательный,0.3,0.6818181818181818
мученический,0.29545454545454547,1.0
мостовой,0.29545454545454547,1.0
мученский,0.2777777777777778,0.8181818181818182
мотальный,0.2564102564102564,0.8863636363636364
мушкетёрский,0.25,1.0
мотивировочный,0.20930232558139536,0.9772727272727273
мушкетный,0.2727272727272727,1.0
мотовской,0.20512820512820512,0.8863636363636364
мыловаренный,0.23255813953488372,0.9772727272727273
мотомеханизированный,0.23255813953488372,0.9772727272727273
мыслимый,0.2727272727272727,1.0
мотопехотный,0.16279069767441862,0.9772727272727273
мыслящий,0.25,1.0
моторизованный,0.20930232558139536,0.9772727272727273
мягкосердечный,0.2727272727272727,1.0
моторостроительный,0.1590909090909091,1.0
мясозаготовительный,0.1590909090909091,1.0
мотострелковый,0.18181818181818182,1.0
мятежнический,0.1590909090909091,1.0
мотоциклетный,0.2558139534883721,0.9772727272727273
мятежный,0.29545454545454547,1.0
мочальный,0.3023255813953488,0.9772727272727273
набавочный,0.3023255813953488,0.9772727272727273
набатный,0.3170731707317073,0.9318181818181818
наёмный,0.22727272727272727,1.0
наблюдательный,0.29545454545454547,1.0
наживной,0.29545454545454547,1.0
наблюдательский,0.22727272727272727,1.0
нажитой,0.2727272727272727,1.0
набожный,0.20454545454545456,1.0
назализованный,0.2903225806451613,0.7045454545454546
набойный,0.29545454545454547,1.0
назальный,0.29411764705882354,0.7727272727272727
набольший,0.3333333333333333,0.8181818181818182
названый,0.22727272727272727,1.0
наборный,0.22727272727272727,1.0
назидательный,0.20930232558139536,0.9772727272727273
наборщицкий,0.20454545454545456,1.0
наилучший,0.22727272727272727,1.0
наважий,0.28,0.5681818181818182
наказной,0.16279069767441862,0.9772727272727273
навальный,0.30952380952380953,0.9545454545454546
наказуемый,0.18181818181818182,1.0
навигационный,0.1590909090909091,1.0
накидной,0.29545454545454547,1.0
наводной,0.2727272727272727,1.0
накопительский,0.22727272727272727,1.0
наганный,0.29545454545454547,1.0
наладочный,0.2558139534883721,0.9772727272727273
нагнетательный,0.2727272727272727,1.0
налимий,0.34210526315789475,0.8636363636363636
наголенный,0.325,0.9090909090909091
налоговый,0.1590909090909091,1.0
нагольный,0.2682926829268293,0.9318181818181818
налогоспособный,0.13636363636363635,1.0
нагонный,0.3076923076923077,0.8863636363636364
намеднишний,0.20930232558139536,0.9772727272727273
наградной,0.2727272727272727,1.0
намеренный,0.2727272727272727,1.0
нагульный,0.22727272727272727,1.0
наместнический,0.09302325581395349,0.9772727272727273
надбавочный,0.25,1.0
намёточный,0.29545454545454547,1.0
надбережный,0.29545454545454547,1.0
нанайский,0.1951219512195122,0.9318181818181818
надвижной,0.29545454545454547,1.0
нанимательский,0.22727272727272727,1.0
надворный,0.2727272727272727,1.0
нанковый,0.3448275862068966,0.6590909090909091
надельный,0.3023255813953488,0.9772727272727273
нансуковый,0.35,0.45454545454545453
надзвёздный,0.20454545454545456,1.0
нанятой,0.20454545454545456,1.0
надзорный,0.22727272727272727,1.0
нападательный,0.2727272727272727,1.0
надклассовый,0.13636363636363635,1.0
наперсный,0.3023255813953488,0.9772727272727273
надлежащий,0.20454545454545456,1.0
наплавной,0.2682926829268293,0.9318181818181818
надобный,0.25,1.0
наплавочный,0.3023255813953488,0.9772727272727273
надомный,0.2558139534883721,0.9772727272727273
наплевательский,0.22727272727272727,1.0
надпойменный,0.25,0.9090909090909091
напочвенный,0.29545454545454547,1.0
надпочвенный,0.29545454545454547,1.0
направляющий,0.29545454545454547,1.0
надсадистый,0.3023255813953488,0.9772727272727273
напрасный,0.25,1.0
надставной,0.3023255813953488,0.9772727272727273
нардовый,0.3023255813953488,0.9772727272727273
надстроечный,0.2727272727272727,1.0
наречённый,0.23255813953488372,0.9772727272727273
надувательный,0.25,1.0
наречный,0.30952380952380953,0.9545454545454546
надувательский,0.25,1.0
нарицательный,0.20454545454545456,1.0
надувочный,0.29545454545454547,1.0
наркологический,0.16279069767441862,0.9772727272727273
надуманный,0.2727272727272727,1.0
народнический,0.22727272727272727,1.0
надшахтный,0.20454545454545456,1.0
народно-демократический,0.045454545454545456,1.0
наездничий,0.2727272727272727,1.0
народнохозяйственный,0.13636363636363635,1.0
наезжий,0.25,1.0
народный,0.18181818181818182,1.0
наёмнический,0.18181818181818182,1.0
народовольческий,0.1590909090909091,1.0
нарочитый,0.3170731707317073,0.9318181818181818
начальственный,0.18181818181818182,1.0
нарочный,0.2727272727272727,1.0
начальствующий,0.20454545454545456,1.0
нартенный,0.17391304347826086,0.5227272727272727
начертательный,0.29545454545454547,1.0
нартовый,0.24242424242424243,0.75
начётистый,0.2972972972972973,0.8409090909090909
насекомоядный,0.25,1.0
начётнический,0.15,0.9090909090909091
населённый,0.2727272727272727,1.0
начинательный,0.25,1.0
насильнический,0.2727272727272727,1.0
начинающий,0.1590909090909091,1.0
наследный,0.2727272727272727,1.0
начитанный,0.29545454545454547,1.0
наследственный,0.2727272727272727,1.0
нашенский,0.2682926829268293,0.9318181818181818
наслышанный,0.29545454545454547,1.0
нганасанский,0.21052631578947367,0.4318181818181818
наставительный,0.2727272727272727,1.0
неактуальный,0.25,1.0
наставнический,0.2727272727272727,1.0
неандертальский,0.13636363636363635,1.0
наставной,0.29545454545454547,1.0
небезвыгодный,0.2727272727272727,1.0
настоятельный,0.29545454545454547,1.0
небезгрешный,0.20454545454545456,1.0
наступательный,0.25,1.0
небездарный,0.25,1.0
настырный,0.27906976744186046,0.9772727272727273
небезнадёжный,0.20454545454545456,1.0
насущный,0.25,1.0
небезопасный,0.22727272727272727,1.0
натёчный,0.2972972972972973,0.8409090909090909
небезосновательный,0.20454545454545456,1.0
наторелый,0.3235294117647059,0.7727272727272727
небезрезультатный,0.22727272727272727,1.0
натравочный,0.2857142857142857,0.9545454545454546
небезупречный,0.20454545454545456,1.0
натровый,0.3939393939393939,0.75
небезуспешный,0.25,1.0
натуралистический,0.2727272727272727,1.0
небезучастный,0.18181818181818182,1.0
натуралистский,0.29545454545454547,1.0
небезызвестный,0.18181818181818182,1.0
наугольный,0.24390243902439024,0.9318181818181818
небезынтересный,0.25,1.0
наукообразный,0.13636363636363635,1.0
небережливый,0.29545454545454547,1.0
научно-исследовательский,0.09090909090909091,1.0
небескорыстный,0.22727272727272727,1.0
научно-популярный,0.06818181818181818,1.0
небесплодный,0.25,1.0
научно-технический,0.13636363636363635,1.0
небесполезный,0.29545454545454547,1.0
научно-фантастический,0.045454545454545456,1.0
небеспристрастный,0.13953488372093023,0.9772727272727273
научный,0.1590909090909091,1.0
неблаговоспитанный,0.25,1.0
наушнический,0.22727272727272727,1.0
неблагодарный,0.20454545454545456,1.0
нахимовский,0.1590909090909091,1.0
неблагожелательный,0.22727272727272727,1.0
находчивый,0.25,1.0
неблагонадёжный,0.20454545454545456,1.0
нахрапистый,0.3023255813953488,0.9772727272727273
неблагонамеренный,0.13636363636363635,1.0
нацеленный,0.29545454545454547,1.0
неблагополучный,0.25,1.0
националистический,0.13636363636363635,1.0
неблагопристойный,0.22727272727272727,1.0
националистичный,0.13636363636363635,1.0
неблагоразумный,0.22727272727272727,1.0
националистский,0.11363636363636363,1.0
неблагородный,0.22727272727272727,1.0
национальный,0.25,1.0
неблагоустроенный,0.2727272727272727,1.0
нацистский,0.1590909090909091,1.0
небогатый,0.25,1.0
начальнический,0.20930232558139536,0.9772727272727273
небоеспособный,0.18181818181818182,1.0
начальный,0.29545454545454547,1.0
небывалый,0.25,1.0
неважнецкий,0.2727272727272727,1.0
недальновидный,0.18181818181818182,1.0
невежественный,0.22727272727272727,1.0
недвусмысленный,0.25,1.0
невезучий,0.25,1.0
недействительный,0.25,1.0
неверный,0.29545454545454547,1.0
неделикатный,0.22727272727272727,1.0
невероятный,0.29545454545454547,1.0
недельный,0.20454545454545456,1.0
неверующий,0.2727272727272727,1.0
недисциплинированный,0.25,1.0
невестин,0.2558139534883721,0.9772727272727273
недоброжелательный,0.29545454545454547,1.0
невещественный,0.2727272727272727,1.0
недобросовестный,0.25,1.0
невзыскательный,0.20454545454545456,1.0
недоброхотный,0.16666666666666666,0.9545454545454546
невинный,0.2727272727272727,1.0
недоверчивый,0.2727272727272727,1.0
невиновный,0.20454545454545456,1.0
недогадливый,0.2727272727272727,1.0
невменяемый,0.25,1.0
недозволенный,0.22727272727272727,1.0
невнимательный,0.25,1.0
недозволительный,0.1590909090909091,1.0
невозбранный,0.16666666666666666,0.9545454545454546
недоказательный,0.18181818181818182,1.0
невозвратимый,0.20454545454545456,1.0
недоказуемый,0.18181818181818182,1.0
невозвратный,0.20454545454545456,1.0
недолговечный,0.29545454545454547,1.0
невоздержанный,0.22727272727272727,1.0
недолговременный,0.29545454545454547,1.0
невозможный,0.22727272727272727,1.0
недопустимый,0.20454545454545456,1.0
невознаградимый,0.1590909090909091,1.0
недоработанный,0.2727272727272727,1.0
невольнический,0.2727272727272727,1.0
недорогой,0.22727272727272727,1.0
невольничий,0.22727272727272727,1.0
недосказанный,0.2727272727272727,1.0
невольный,0.22727272727272727,1.0
недостаточный,0.29545454545454547,1.0
невооружённый,0.2727272727272727,1.0
недостающий,0.25,1.0
невоспитанный,0.2727272727272727,1.0
недостижимый,0.20454545454545456,1.0
невосполнимый,0.2727272727272727,1.0
недостоверный,0.22727272727272727,1.0
невосприимчивый,0.2727272727272727,1.0
недостойный,0.20454545454545456,1.0
невостребованный,0.18181818181818182,1.0
недоумелый,0.29545454545454547,1.0
невралгический,0.29545454545454547,1.0
недурной,0.2727272727272727,1.0
неврологический,0.25,1.0
недурственный,0.25,1.0
невропатологический,0.22727272727272727,1.0
недюжинный,0.29545454545454547,1.0
невротический,0.29545454545454547,1.0
неженатый,0.18181818181818182,1.0
невыгодный,0.13636363636363635,1.0
нежизненный,0.29545454545454547,1.0
невылазный,0.29545454545454547,1.0
незабвенный,0.22727272727272727,1.0
невыполнимый,0.20454545454545456,1.0
незавидный,0.22727272727272727,1.0
невыразимый,0.29545454545454547,1.0
независимый,0.25,1.0
негаданный,0.2727272727272727,1.0
независящий,0.2727272727272727,1.0
негативный,0.29545454545454547,1.0
незадавшийся,0.25,1.0
негласный,0.20454545454545456,1.0
незадачливый,0.2727272727272727,1.0
неглупый,0.29545454545454547,1.0
незаинтересованный,0.22727272727272727,1.0
негодующий,0.29545454545454547,1.0
незаконнорождённый,0.06818181818181818,1.0
негодящий,0.30952380952380953,0.9545454545454546
незаконный,0.25,1.0
негожий,0.27906976744186046,0.9772727272727273
незакономерный,0.1590909090909091,1.0
недавний,0.22727272727272727,1.0
незамедлительный,0.25,1.0
незаменимый,0.25,1.0
некомплектный,0.22727272727272727,1.0
незамолимый,0.18604651162790697,0.9772727272727273
некондиционный,0.2558139534883721,0.9772727272727273
незамужний,0.1590909090909091,1.0
некорректный,0.20454545454545456,1.0
незанимательный,0.25,1.0
некредитоспособный,0.1590909090909091,1.0
незанятый,0.25,1.0
некритический,0.29545454545454547,1.0
незапамятный,0.18604651162790697,0.9772727272727273
некритичный,0.18181818181818182,1.0
незаразный,0.25,1.0
некультурный,0.29545454545454547,1.0
незаряженный,0.29545454545454547,1.0
нелегальный,0.25,1.0
незаслуженный,0.22727272727272727,1.0
неликвидный,0.17073170731707318,0.9318181818181818
незаурядный,0.29545454545454547,1.0
нелишний,0.2727272727272727,1.0
незваный,0.2727272727272727,1.0
нелояльный,0.20930232558139536,0.9772727272727273
нездешний,0.22727272727272727,1.0
нельмовый,0.28,0.5681818181818182
незлобивый,0.3023255813953488,0.9772727272727273
немаловажный,0.22727272727272727,1.0
незлопамятный,0.20454545454545456,1.0
нематериальный,0.22727272727272727,1.0
незнаемый,0.27906976744186046,0.9772727272727273
немедленный,0.2727272727272727,1.0
незначащий,0.18181818181818182,1.0
немецкий,0.22727272727272727,1.0
неизбежный,0.2727272727272727,1.0
немилостивый,0.2727272727272727,1.0
неизведанный,0.2727272727272727,1.0
неминуемый,0.22727272727272727,1.0
неизлечимый,0.20454545454545456,1.0
неминучий,0.24324324324324326,0.8409090909090909
неизреченный,0.2727272727272727,1.0
немногий,0.22727272727272727,1.0
неизученный,0.1590909090909091,1.0
немногочисленный,0.29545454545454547,1.0
неимущий,0.18181818181818182,1.0
немолчный,0.2,0.9090909090909091
неинтеллигентный,0.1590909090909091,1.0
немудрёный,0.2727272727272727,1.0
неинтересный,0.29545454545454547,1.0
немудрый,0.22727272727272727,1.0
неискоренимый,0.2727272727272727,1.0
немудрящий,0.2558139534883721,0.9772727272727273
неискушённый,0.2727272727272727,1.0
немыслимый,0.29545454545454547,1.0
неисповедимый,0.13636363636363635,1.0
ненавидящий,0.22727272727272727,1.0
неисполнимый,0.22727272727272727,1.0
ненадёжный,0.2727272727272727,1.0
неисполнительный,0.2727272727272727,1.0
ненаказуемый,0.22727272727272727,1.0
неисправимый,0.29545454545454547,1.0
неналаженный,0.29545454545454547,1.0
неисправный,0.2727272727272727,1.0
ненамеренный,0.2727272727272727,1.0
неистовый,0.23255813953488372,0.9772727272727273
ненецкий,0.13953488372093023,0.9772727272727273
неистощимый,0.22727272727272727,1.0
ненормированный,0.13953488372093023,0.9772727272727273
неистребимый,0.2727272727272727,1.0
ненужный,0.20454545454545456,1.0
неисходный,0.22727272727272727,1.0
необдуманный,0.20454545454545456,1.0
неисцелимый,0.25,1.0
необеспеченный,0.20454545454545456,1.0
неисчерпаемый,0.25,1.0
необоримый,0.2682926829268293,0.9318181818181818
нейропсихологический,0.09090909090909091,1.0
необоснованный,0.25,1.0
нейрохирургический,0.25,1.0
необразованный,0.1590909090909091,1.0
нейтринный,0.15789473684210525,0.8636363636363636
необратимый,0.2727272727272727,1.0
нейтронный,0.18181818181818182,1.0
необременительный,0.29545454545454547,1.0
неквалифицированный,0.18181818181818182,1.0
необстрелянный,0.29545454545454547,1.0
некомпетентный,0.18181818181818182,1.0
необузданный,0.25,1.0
необходимый,0.20454545454545456,1.0
неписаный,0.25,1.0
необщительный,0.29545454545454547,1.0
неплатёжеспособный,0.11363636363636363,1.0
необъективный,0.1590909090909091,1.0
неплодородный,0.29545454545454547,1.0
необычайный,0.2727272727272727,1.0
непобедимый,0.22727272727272727,1.0
необязательный,0.25,1.0
неповторимый,0.2727272727272727,1.0
неограниченный,0.29545454545454547,1.0
непогрешимый,0.22727272727272727,1.0
неоднократный,0.25,1.0
неподатной,0.2222222222222222,0.8181818181818182
неокончательный,0.20454545454545456,1.0
неподготовленный,0.2727272727272727,1.0
неолитический,0.16279069767441862,0.9772727272727273
неподкупный,0.22727272727272727,1.0
неопасный,0.29545454545454547,1.0
неподобающий,0.20454545454545456,1.0
неописанный,0.29545454545454547,1.0
неподобный,0.29545454545454547,1.0
неоплатный,0.14285714285714285,0.9545454545454546
неподражаемый,0.29545454545454547,1.0
неоправданный,0.13636363636363635,1.0
неподсудный,0.18181818181818182,1.0
неопровержимый,0.18181818181818182,1.0
неподходящий,0.29545454545454547,1.0
неопытный,0.29545454545454547,1.0
непозволительный,0.20454545454545456,1.0
неорганизованный,0.22727272727272727,1.0
непознаваемый,0.2727272727272727,1.0
неорганический,0.25,1.0
непоколебимый,0.2727272727272727,1.0
неосведомлённый,0.1590909090909091,1.0
неполитичный,0.1590909090909091,1.0
неосмотрительный,0.25,1.0
неполноправный,0.20454545454545456,1.0
неосмысленный,0.2727272727272727,1.0
неполовозрелый,0.20930232558139536,0.9772727272727273
неосновательный,0.11363636363636363,1.0
неположенный,0.22727272727272727,1.0
неоспоримый,0.25,1.0
непомерный,0.22727272727272727,1.0
неосуществимый,0.29545454545454547,1.0
непонимающий,0.2727272727272727,1.0
неотвратимый,0.29545454545454547,1.0
непонятливый,0.25,1.0
неотвязный,0.29545454545454547,1.0
непоправимый,0.20454545454545456,1.0
неотлагательный,0.20454545454545456,1.0
непородный,0.27906976744186046,0.9772727272727273
неотложный,0.20454545454545456,1.0
непорочный,0.25,1.0
неотлучный,0.25,1.0
непорядочный,0.20454545454545456,1.0
неотступный,0.2727272727272727,1.0
непосвящённый,0.22727272727272727,1.0
неотчуждаемый,0.1590909090909091,1.0
непоследовательный,0.25,1.0
неотъемлемый,0.18181818181818182,1.0
непослушный,0.25,1.0
неофициальный,0.18181818181818182,1.0
непосредственный,0.2727272727272727,1.0
неоформленный,0.29545454545454547,1.0
непостижимый,0.25,1.0
неохотный,0.2727272727272727,1.0
непостижный,0.21428571428571427,0.9545454545454546
неохочий,0.2631578947368421,0.8636363636363636
непостоянный,0.29545454545454547,1.0
неоцененный,0.1590909090909091,1.0
непотребный,0.29545454545454547,1.0
неоценимый,0.2727272727272727,1.0
неправедный,0.1590909090909091,1.0
непальский,0.18604651162790697,0.9772727272727273
неправомерный,0.20454545454545456,1.0
непартийный,0.18181818181818182,1.0
неправомочный,0.18604651162790697,0.9772727272727273
непедагогичный,0.18181818181818182,1.0
неправоспособный,0.20930232558139536,0.9772727272727273
непередаваемый,0.25,1.0
неправосудный,0.1590909090909091,1.0
непереходный,0.29545454545454547,1.0
неправый,0.25,1.0
непечатный,0.25,1.0
непрактичный,0.2727272727272727,1.0
непревзойдённый,0.20454545454545456,1.0
неработоспособный,0.25,1.0
непредвиденный,0.20454545454545456,1.0
нерабочий,0.29545454545454547,1.0
непреднамеренный,0.1590909090909091,1.0
неравноправный,0.22727272727272727,1.0
непредотвратимый,0.2727272727272727,1.0
неразгаданный,0.20454545454545456,1.0
непредставительный,0.2727272727272727,1.0
неразложимый,0.29545454545454547,1.0
непредубеждённый,0.1590909090909091,1.0
неразлучный,0.2727272727272727,1.0
непредусмотрительный,0.13636363636363635,1.0
неразменный,0.25,1.0
непреложный,0.2727272727272727,1.0
неразрешённый,0.29545454545454547,1.0
непременный,0.22727272727272727,1.0
неразрешимый,0.22727272727272727,1.0
непреоборимый,0.2558139534883721,0.9772727272727273
неразрушимый,0.2727272727272727,1.0
непререкаемый,0.20454545454545456,1.0
неразумный,0.29545454545454547,1.0
непреходящий,0.25,1.0
неразъяснимый,0.25,1.0
непригодный,0.2727272727272727,1.0
нераскаянный,0.13636363636363635,1.0
неприемлемый,0.20454545454545456,1.0
нераспорядительный,0.18181818181818182,1.0
неприёмный,0.2727272727272727,1.0
нерассудительный,0.18181818181818182,1.0
непризнанный,0.20454545454545456,1.0
нерасторжимый,0.18181818181818182,1.0
неприкасаемый,0.2727272727272727,1.0
нерасчётливый,0.25,1.0
неприкаянный,0.25,1.0
нерасчленимый,0.2727272727272727,1.0
неприкосновенный,0.22727272727272727,1.0
нерациональный,0.20454545454545456,1.0
неприличный,0.29545454545454547,1.0
нерачительный,0.25,0.9090909090909091
неприменимый,0.25,1.0
нервнобольной,0.29545454545454547,1.0
непримиримый,0.18181818181818182,1.0
нерегулярный,0.29545454545454547,1.0
непринуждённый,0.2727272727272727,1.0
нерентабельный,0.09302325581395349,0.9772727272727273
неприспособленный,0.25,1.0
нерешительный,0.29545454545454547,1.0
неприсутственный,0.25,1.0
нержавеющий,0.29545454545454547,1.0
непритязательный,0.18181818181818182,1.0
неродимый,0.13636363636363635,1.0
неприхотливый,0.2727272727272727,1.0
нерпичий,0.2903225806451613,0.7045454545454546
непричастный,0.20454545454545456,1.0
нерудный,0.18604651162790697,0.9772727272727273
неприютный,0.25,1.0
нерукотворный,0.22727272727272727,1.0
неприятельский,0.22727272727272727,1.0
несамостоятельный,0.2727272727272727,1.0
непродуктивный,0.1590909090909091,1.0
несбыточный,0.2727272727272727,1.0
непродуманный,0.20454545454545456,1.0
несведущий,0.27906976744186046,0.9772727272727273
непроездный,0.2558139534883721,0.9772727272727273
несвободный,0.2727272727272727,1.0
непроизводительный,0.18181818181818182,1.0
несвоевременный,0.18181818181818182,1.0
непроизвольный,0.25,1.0
несерьёзный,0.2727272727272727,1.0
непросвещённый,0.22727272727272727,1.0
несказанный,0.2727272727272727,1.0
непростительный,0.18181818181818182,1.0
несклоняемый,0.22727272727272727,1.0
непроходный,0.3023255813953488,0.9772727272727273
неслоговой,0.2727272727272727,1.0
непрошеный,0.22727272727272727,1.0
несменяемый,0.25,1.0
непутёвый,0.25,1.0
несмысленный,0.2558139534883721,0.9772727272727273
непутный,0.29545454545454547,1.0
несмышлёный,0.25,1.0
непутящий,0.2926829268292683,0.9318181818181818
несовершеннолетний,0.18181818181818182,1.0
непьющий,0.29545454545454547,1.0
несовершенный,0.29545454545454547,1.0
несовременный,0.22727272727272727,1.0
неунывающий,0.29545454545454547,1.0
несогласный,0.25,1.0
неупотребительный,0.22727272727272727,1.0
несогласованный,0.25,1.0
неурожайный,0.2727272727272727,1.0
несознательный,0.20454545454545456,1.0
неурочный,0.25,1.0
несоизмеримый,0.2727272727272727,1.0
неусидчивый,0.29545454545454547,1.0
несомненный,0.29545454545454547,1.0
неуспевающий,0.29545454545454547,1.0
несообразительный,0.22727272727272727,1.0
неуспешный,0.2727272727272727,1.0
несообразный,0.27906976744186046,0.9772727272727273
неустанный,0.22727272727272727,1.0
несосветимый,0.2857142857142857,0.7954545454545454
неустранимый,0.22727272727272727,1.0
несостоятельный,0.2727272727272727,1.0
неустрашимый,0.29545454545454547,1.0
несподручный,0.25,1.0
неусыпный,0.3023255813953488,0.9772727272727273
неспорый,0.2619047619047619,0.9545454545454546
неутешительный,0.18181818181818182,1.0
неспособный,0.2727272727272727,1.0
неучёный,0.25,1.0
несправедливый,0.20454545454545456,1.0
неучтивый,0.2727272727272727,1.0
неспрягаемый,0.22727272727272727,1.0
неуязвимый,0.25,1.0
несравненный,0.29545454545454547,1.0
нефелиновый,0.16666666666666666,0.5454545454545454
несравнимый,0.29545454545454547,1.0
нефтедобывающий,0.13636363636363635,1.0
несусветный,0.20930232558139536,0.9772727272727273
нефтеналивной,0.3170731707317073,0.9318181818181818
несущественный,0.20454545454545456,1.0
нефтеносный,0.13636363636363635,1.0
несчастливый,0.20454545454545456,1.0
нефтеперегонный,0.13636363636363635,1.0
несчастный,0.29545454545454547,1.0
нефтеперерабатывающий,0.11363636363636363,1.0
нетактичный,0.29545454545454547,1.0
нецелесообразный,0.1590909090909091,1.0
неталантливый,0.22727272727272727,1.0
нецеремонный,0.20454545454545456,1.0
нетленный,0.29545454545454547,1.0
нечаянный,0.25,1.0
неточный,0.3023255813953488,0.9772727272727273
нечеловечный,0.29545454545454547,1.0
нетрудный,0.29545454545454547,1.0
нечернозёмный,0.2727272727272727,1.0
нетрудовой,0.20454545454545456,1.0
нечестивый,0.18181818181818182,1.0
нетрудоспособный,0.2727272727272727,1.0
нечестный,0.2727272727272727,1.0
нетрудящийся,0.1590909090909091,1.0
нечётный,0.20454545454545456,1.0
неубедительный,0.20454545454545456,1.0
нечиновный,0.2558139534883721,0.9772727272727273
неугодный,0.22727272727272727,1.0
нешуточный,0.2727272727272727,1.0
неудачливый,0.25,1.0
неэкономный,0.18181818181818182,1.0
неудачный,0.29545454545454547,1.0
неэтичный,0.2727272727272727,1.0
неудивительный,0.2727272727272727,1.0
нивелирный,0.24242424242424243,0.75
неудобоваримый,0.22727272727272727,1.0
нивелировочный,0.21621621621621623,0.8409090909090909
неуживчивый,0.2727272727272727,1.0
нивхский,0.15384615384615385,0.5909090909090909
неуказанный,0.20454545454545456,1.0
нигерийский,0.20454545454545456,1.0
неуклонный,0.20454545454545456,1.0
нигилистический,0.20454545454545456,1.0
неукоснительный,0.18181818181818182,1.0
нигилистский,0.13636363636363635,1.0
неумеренный,0.2727272727272727,1.0
нидерландский,0.20454545454545456,1.0
неуместный,0.25,1.0
нижеподписавшийся,0.13636363636363635,1.0
неумолимый,0.25,1.0
нижестоящий,0.22727272727272727,1.0
неумышленный,0.20454545454545456,1.0
низковольтный,0.29545454545454547,1.0
низколегированный,0.1875,0.7272727272727273
нравоучительный,0.2727272727272727,1.0
низкооплачиваемый,0.13636363636363635,1.0
нравственный,0.25,1.0
низменный,0.29545454545454547,1.0
нуждающийся,0.22727272727272727,1.0
никарагуанский,0.16666666666666666,0.9545454545454546
нужный,0.25,1.0
никчёмный,0.29545454545454547,1.0
нуклеиновый,0.25,1.0
ниппельный,0.21621621621621623,0.8409090909090909
нулевой,0.29545454545454547,1.0
ничейный,0.20454545454545456,1.0
нумеровальный,0.22727272727272727,1.0
нищенский,0.2727272727272727,1.0
нумизматический,0.23076923076923078,0.8863636363636364
новаторский,0.25,1.0
нутряной,0.325,0.9090909090909091
новеллистический,0.23809523809523808,0.9545454545454546
нынешний,0.22727272727272727,1.0
новобрачный,0.18181818181818182,1.0
нырковый,0.3,0.9090909090909091
новогодний,0.25,1.0
ньюфаундлендский,0.11627906976744186,0.9772727272727273
новозаветный,0.18181818181818182,1.0
нэпманский,0.07692307692307693,0.8863636363636364
новозеландский,0.13636363636363635,1.0
нэповский,0.047619047619047616,0.9545454545454546
новоиспечённый,0.25,1.0
нянечкин,0.25,1.0
новомодный,0.22727272727272727,1.0
